SE270,SE131,TF14,SE605,SE080,SE475,SE450,SE600,SE011,SE446,SE460,SE455,SE025,SE480,SE380,SE441,SE370,YEAR,SE281,SE136,SE375,SE420,SE206,FADN_2012_,SE132,SE256,SE360,SE207,SE470,SE336,REGION,SE135
14837.0,28483.0,(80) Mixed crops and livestock,3925.0,8.12,985.0,11413.0,3535.0,2581.34,64455.0,6022.0,17479.0,9.99,4486.0,0.0,99369.0,691.0,2017,7255.0,1321.5970450999998,386.0,17187.0,17518.0,460,1.9197438274,271.0,3526.0,1691.7757516,7500.0,2980.0,(0460) Ipiros-Peloponissos-Nissi Ioniou,10693.0
22219.0,22202.0,(16) Specialist other fieldcrops,12581.0,0.12,30.0,3223.0,11816.0,1955.25,72796.0,70.0,30821.0,13.11,7233.0,0.0,106911.0,1190.0,2017,6584.0,1711.3472934000001,2546.0,11870.0,173.0,470,0.9992446111,481.0,3001.0,1422.4939772,25.0,8898.0,(0470) Thessalia,21549.0
30006.0,43643.0,(48) Specialist sheep and goats,14428.0,34.56,1038.0,14851.0,13508.0,4488.4,30073.0,21296.0,20960.0,11.96,8266.0,0.0,87180.0,2217.0,2017,17649.0,676.61928431,1270.0,27144.0,35750.0,470,1.4544463508,255.0,2799.0,1034.3409566999999,3929.0,6072.0,(0470) Thessalia,7637.0
18316.0,23874.0,(80) Mixed crops and livestock,6656.0,8.08,34.0,11148.0,5857.0,2578.48,42452.0,5413.0,22728.0,8.19,7270.0,0.0,81740.0,905.0,2017,7624.0,1163.9943693,1468.0,11445.0,14313.0,470,1.3034005364,294.0,3272.0,1180.8648259000001,7547.0,5047.0,(0470) Thessalia,9267.0
19307.0,17063.0,(15) Specialist COP,11397.0,0.14,822.0,10507.0,10114.0,1348.77,53681.0,77.0,41383.0,27.42,7413.0,45.0,105648.0,669.0,2017,5111.0,664.99516097,3461.0,7870.0,74.0,480,0.8837902798999999,0.0,4779.0,525.06048115,25.0,5242.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,16989.0
31724.0,27445.0,(16) Specialist other fieldcrops,10586.0,0.21,83.0,16818.0,10100.0,3049.79,107638.0,110.0,57314.0,13.46,11074.0,0.0,181879.0,1405.0,2017,7124.0,2025.1528324,2985.0,6073.0,161.0,480,0.8651286443,463.0,9178.0,773.48323212,88.0,11031.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,26821.0
49034.0,63038.0,(20) Specialist horticulture,1112.0,0.21,150.0,43077.0,178.0,5815.95,75658.0,119.0,14188.0,2.32,3621.0,19.0,133042.0,11266.0,2017,18712.0,31012.567337,1431.0,14183.0,82.0,480,1.285614021,0.0,6281.0,383.00186210000004,21.0,11325.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,62956.0
15540.0,21860.0,(35) Specialist wine,2671.0,0.06,11142.0,6102.0,2072.0,2706.88,72397.0,37.0,18702.0,5.79,3051.0,0.0,97239.0,1881.0,2017,4610.0,4151.314693,674.0,8414.0,50.0,480,1.4066496447999999,114.0,3733.0,847.8421745999999,0.0,4642.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,21696.0
11482.0,21857.0,(36) Specialist orchards - fruits,1823.0,0.07,3751.0,12555.0,1645.0,2149.49,69079.0,22.0,11492.0,3.2,170.0,0.0,93148.0,2064.0,2017,2507.0,6662.7804126,526.0,12020.0,130.0,480,1.9036142888999998,1271.0,3157.0,711.46055249,83.0,3227.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,20457.0
8921.0,13608.0,(37) Specialist olives,4104.0,0.12,2156.0,2988.0,3619.0,2318.57,72291.0,74.0,11453.0,5.13,1184.0,2.0,86837.0,1549.0,2017,1941.0,2602.2925535,394.0,8311.0,-79.0,480,1.5254185158000002,502.0,1950.0,-682.6239059,30.0,3085.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,13185.0
8947.0,15807.0,(38) Permanent crops combined,4271.0,0.62,2776.0,5639.0,3580.0,2435.99,71654.0,338.0,9347.0,6.52,1876.0,0.0,86977.0,950.0,2017,2519.0,2786.1060399999997,201.0,10452.0,577.0,480,1.7667709946,2.0,1964.0,848.10647147,285.0,3313.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,15228.0
22923.0,28301.0,(48) Specialist sheep and goats,12054.0,28.86,845.0,13691.0,11436.0,3512.31,45087.0,19549.0,12301.0,23.66,2975.0,8.0,90628.0,1027.0,2017,14285.0,221.24130312,815.0,16845.0,23262.0,480,1.2346132468000002,20.0,2482.0,805.90840918,3243.0,4307.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,5019.0
16282.0,19747.0,(60) Mixed crops,5067.0,1.25,1009.0,8229.0,4314.0,2830.31,77359.0,712.0,17619.0,10.12,3678.0,0.0,103918.0,1665.0,2017,5620.0,1877.8848908,722.0,7824.0,1077.0,480,1.2127985469,373.0,3164.0,868.60807263,286.0,5111.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,18297.0
15198.0,21948.0,(80) Mixed crops and livestock,5900.0,7.7,2662.0,14660.0,5388.0,2655.77,71851.0,4849.0,15770.0,12.04,1328.0,11.0,107196.0,1204.0,2017,6818.0,568.67316383,527.0,12186.0,15078.0,480,1.4441619272,244.0,2566.0,939.36637203,10061.0,4072.0,(0480) Sterea Ellas-Nissi Egaeou-Kriti,6626.0
91534.0,107831.0,(45) Specialist milk,16138.0,55.42,3745.0,41904.0,16007.0,2692.78,177594.0,63694.0,16907.0,25.82,64882.0,147.0,300104.0,3144.0,2017,67028.0,364.11611142,582.0,32205.0,98555.0,500,1.1780468569,91.0,6020.0,1778.3965518,7807.0,14612.0,(0500) Galicia,9186.0
18797.0,24164.0,(49) Specialist cattle,14170.0,33.43,1760.0,21375.0,14088.0,2093.3,156566.0,37021.0,17287.0,31.74,41366.0,0.0,232248.0,593.0,2017,10188.0,41.968984783,423.0,19454.0,22829.0,500,1.2855150059,8.0,3886.0,682.95244133,10814.0,3707.0,(0500) Galicia,1327.0
31697.0,72704.0,(50) Specialist granivores,1107.0,190.01,113.0,91061.0,958.0,2419.49,26181.0,3227.0,5594.0,3.0,88867.0,52.0,126064.0,360.0,2017,11776.0,486.60114319,80.0,41965.0,71256.0,500,2.2937254118,0.0,5185.0,375.01005928,2066.0,14244.0,(0500) Galicia,1448.0
119290.0,131047.0,(45) Specialist milk,21876.0,84.06,38.0,42633.0,19884.0,4380.26,115305.0,73933.0,13623.0,22.51,146112.0,606.0,245494.0,2739.0,2017,80126.0,462.04840033,1660.0,31574.0,119987.0,505,1.0985597162,659.0,7853.0,1427.3521954000003,10843.0,26306.0,(0505) Asturias,10401.0
27835.0,31501.0,(49) Specialist cattle,16331.0,39.03,0.0,16286.0,16218.0,2577.04,71353.0,32984.0,5941.0,34.49,71178.0,83.0,126563.0,136.0,2017,18122.0,261.60105532,1338.0,19777.0,23890.0,505,1.1316838795,8.0,2215.0,612.12224504,6371.0,5940.0,(0505) Asturias,7603.0
98840.0,118833.0,(45) Specialist milk,20267.0,68.93,0.0,34038.0,21009.0,3553.5,36142.0,45257.0,19752.0,24.86,235654.0,373.0,135189.0,3476.0,2017,66071.0,69.59497150899999,2235.0,40506.0,116920.0,510,1.2022802711,340.0,6990.0,1696.1953952,11143.0,19694.0,(0510) Cantabria,1573.0
25058.0,25214.0,(49) Specialist cattle,16857.0,49.11,0.0,36277.0,16895.0,2381.82,44494.0,33211.0,9874.0,54.59,105353.0,208.0,123856.0,915.0,2017,11076.0,55.918609905,1986.0,16130.0,23524.0,510,1.0062140201,0.0,4677.0,479.03917131,10039.0,6196.0,(0510) Cantabria,1689.0
208082.0,232340.0,(45) Specialist milk,31663.0,98.73,0.0,113311.0,32317.0,4162.16,86811.0,78602.0,61062.0,35.03,14665.0,1396.0,339787.0,7671.0,2017,140156.0,113.81150255,1999.0,57486.0,226856.0,515,1.1165756731,1504.0,21548.0,2297.8470753,29134.0,35312.0,(0515) País Vasco,3979.0
66081.0,85024.0,(48) Specialist sheep and goats,16023.0,30.24,0.0,73033.0,15857.0,3213.51,51012.0,14341.0,18919.0,33.15,6450.0,381.0,157304.0,2245.0,2017,38457.0,9.390844059099999,1624.0,34982.0,82682.0,515,1.2866654271,2031.0,9528.0,2734.4475619000004,6095.0,13846.0,(0515) País Vasco,311.0
35718.0,33885.0,(49) Specialist cattle,17777.0,45.49,0.0,54922.0,17463.0,2377.58,57159.0,42222.0,20375.0,45.64,690.0,255.0,174677.0,794.0,2017,16407.0,14.381685705,1627.0,15884.0,30011.0,515,0.9486792267,3217.0,7712.0,659.78561675,19576.0,8923.0,(0515) País Vasco,656.0
291431.0,341945.0,(50) Specialist granivores,4903.0,166.47,0.0,112222.0,6278.0,4038.0,25735.0,1004.0,13778.0,4.3,4871.0,770.0,152739.0,29856.0,2017,199018.0,228.94047888,2800.0,56966.0,339486.0,515,1.1733280123,1491.0,10414.0,2039.3076520999998,38292.0,48572.0,(0515) País Vasco,968.0
392171.0,455681.0,(45) Specialist milk,38577.0,161.22,26121.0,259255.0,36981.0,5299.32,97449.0,116411.0,104754.0,57.8,106775.0,2215.0,577870.0,24174.0,2017,253630.0,669.57895355,6899.0,100796.0,425819.0,520,1.1619422191,2100.0,43426.0,2641.2060303000003,49091.0,61828.0,(0520) Navarra,27761.0
71580.0,80982.0,(48) Specialist sheep and goats,24654.0,55.79,1368.0,60459.0,24377.0,2671.17,62716.0,34151.0,21683.0,78.15,40111.0,475.0,179011.0,2163.0,2017,43766.0,186.13084901,2752.0,31972.0,71091.0,520,1.131343267,3804.0,9948.0,1274.3516485999999,8733.0,12476.0,(0520) Navarra,6087.0
61475.0,56090.0,(49) Specialist cattle,22869.0,63.02,4889.0,51019.0,22153.0,1958.15,90306.0,48315.0,15760.0,79.45,38014.0,342.0,205406.0,0.0,2017,36315.0,281.69294297,2638.0,16814.0,42125.0,520,0.9124004942,2905.0,8610.0,668.3999296000001,30299.0,13570.0,(0520) Navarra,11059.0
641052.0,760105.0,(50) Specialist granivores,5173.0,650.95,0.0,259622.0,4386.0,6656.49,133044.0,45312.0,141425.0,22.69,131565.0,3437.0,579403.0,30545.0,2017,474816.0,851.68475256,28805.0,123955.0,740905.0,520,1.185715307,1389.0,49635.0,1138.1860665,138696.0,53814.0,(0520) Navarra,17811.0
44717.0,41932.0,(49) Specialist cattle,28977.0,114.78,0.0,35223.0,29226.0,2382.4,54811.0,78360.0,5718.0,145.83,115114.0,292.0,174113.0,166.0,2017,29515.0,15.929588499000001,1572.0,26030.0,39625.0,525,0.9377186118999999,0.0,3085.0,345.2156058,23370.0,10087.0,(0525) La Rioja,2308.0
33653.0,36064.0,(15) Specialist COP,17726.0,0.08,0.0,10450.0,17840.0,1471.11,168819.0,21.0,21008.0,86.49,86295.0,301.0,200298.0,247.0,2017,12567.0,559.51287936,2754.0,19590.0,31.0,530,1.0716421634,975.0,5233.0,335.32093337,43.0,12551.0,(0530) Aragón,35058.0
102764.0,108839.0,(16) Specialist other fieldcrops,24184.0,0.88,0.0,19018.0,24814.0,2897.19,227384.0,15.0,28990.0,76.06,148546.0,1225.0,275407.0,12695.0,2017,27553.0,1614.9456618,11311.0,30494.0,378.0,530,1.0591127436,6912.0,6818.0,377.69260443,542.0,43164.0,(0530) Aragón,101549.0
76696.0,127990.0,(36) Specialist orchards - fruits,4207.0,0.13,0.0,14739.0,6278.0,5332.69,142886.0,0.0,15208.0,38.86,188888.0,2201.0,172833.0,30938.0,2017,16083.0,4848.3886486,2161.0,57490.0,19.0,530,1.6687961104,3667.0,5843.0,148.88535032,0.0,19469.0,(0530) Aragón,124304.0
60572.0,71806.0,(48) Specialist sheep and goats,36418.0,94.9,0.0,35529.0,37285.0,2679.65,151904.0,47098.0,24327.0,142.84,124220.0,339.0,258858.0,4406.0,2017,33288.0,128.60279759,3162.0,47304.0,54837.0,530,1.1854604386,76.0,7291.0,577.83778216,10518.0,12085.0,(0530) Aragón,16894.0
57455.0,69892.0,(49) Specialist cattle,27200.0,69.07,0.0,24232.0,28125.0,1838.54,96732.0,18300.0,14678.0,86.79,119286.0,176.0,153942.0,1387.0,2017,35417.0,223.34634686,2623.0,40298.0,51253.0,530,1.2164631231,253.0,4926.0,742.02477675,30121.0,12926.0,(0530) Aragón,18386.0
122322.0,179004.0,(50) Specialist granivores,7785.0,482.55,0.0,160034.0,9452.0,3626.4,116376.0,4847.0,19724.0,41.41,216389.0,2831.0,300982.0,18087.0,2017,55742.0,605.70053321,1775.0,64516.0,158924.0,530,1.4633866247,666.0,15847.0,329.3436385,11770.0,28041.0,(0530) Aragón,19413.0
36643.0,51004.0,(60) Mixed crops,11621.0,0.17,0.0,8973.0,11980.0,2018.18,200060.0,80.0,18717.0,51.28,104566.0,210.0,227830.0,3585.0,2017,12624.0,1170.4918267,1439.0,26228.0,75.0,530,1.3918930647,2381.0,4824.0,445.41126295,12.0,13960.0,(0530) Aragón,48548.0
76256.0,85875.0,(80) Mixed crops and livestock,37296.0,73.41,0.0,45632.0,38038.0,2992.53,291028.0,18152.0,31745.0,153.3,140428.0,669.0,386557.0,9037.0,2017,30279.0,442.98395003,4235.0,43878.0,33051.0,530,1.1261341506,0.0,9215.0,394.61620466,10986.0,22822.0,(0530) Aragón,52823.0
56947.0,59318.0,(16) Specialist other fieldcrops,13237.0,0.76,3861.0,8271.0,12896.0,2586.89,409354.0,0.0,25266.0,33.62,35138.0,224.0,442892.0,6225.0,2017,14717.0,1786.5312562,6748.0,15238.0,66.0,535,1.0416306848,1451.0,8260.0,86.872682324,0.0,20773.0,(0535) Cataluña,57801.0
71830.0,89822.0,(36) Specialist orchards - fruits,6932.0,0.06,4055.0,10222.0,8044.0,5011.74,309073.0,0.0,16425.0,21.89,54667.0,287.0,335736.0,22754.0,2017,16067.0,4268.460471900001,2731.0,25759.0,86.0,535,1.2504829624,823.0,5580.0,1516.25,0.0,24411.0,(0535) Cataluña,88913.0
402995.0,395279.0,(45) Specialist milk,38774.0,180.84,6824.0,118861.0,38253.0,6053.72,214575.0,153301.0,76804.0,78.16,92192.0,2891.0,563540.0,31021.0,2017,230507.0,849.3344522,9046.0,30691.0,345704.0,535,0.9808520128,12054.0,27186.0,1911.6030755999998,28301.0,102344.0,(0535) Cataluña,37521.0
52389.0,58858.0,(48) Specialist sheep and goats,15928.0,43.21,669.0,17245.0,15533.0,3101.38,158540.0,30221.0,15364.0,58.68,21904.0,347.0,221371.0,5568.0,2017,26114.0,424.38616543,4516.0,22100.0,45006.0,535,1.1234734536,4201.0,4349.0,1041.5303557,6854.0,11496.0,(0535) Cataluña,9651.0
115300.0,110821.0,(49) Specialist cattle,31601.0,88.7,1858.0,33481.0,30987.0,3003.97,211727.0,38851.0,18862.0,117.8,43763.0,382.0,302921.0,6654.0,2017,72453.0,204.20090786,5438.0,26637.0,88354.0,535,0.9611522627,4166.0,6934.0,996.04960187,58913.0,23438.0,(0535) Cataluña,18301.0
186983.0,242506.0,(50) Specialist granivores,9522.0,475.71,3339.0,138145.0,10217.0,4007.65,259485.0,10839.0,28770.0,38.1,84693.0,2219.0,439315.0,16603.0,2017,100654.0,926.55776129,5698.0,65273.0,207328.0,535,1.2969437069,4354.0,18607.0,435.83133699,39947.0,43202.0,(0535) Cataluña,30824.0
59452.0,74799.0,(80) Mixed crops and livestock,10598.0,26.47,3476.0,35898.0,10437.0,3147.85,160827.0,5796.0,18240.0,22.99,17776.0,655.0,220761.0,9057.0,2017,20206.0,1369.0611890999999,2955.0,25707.0,39424.0,535,1.2581568389,5161.0,7420.0,463.55773123,25368.0,19160.0,(0535) Cataluña,30214.0
43289.0,53701.0,(16) Specialist other fieldcrops,2585.0,0.1,106.0,6775.0,2081.0,2600.48,71770.0,50.0,34591.0,21.73,62774.0,142.0,113186.0,3148.0,2017,16680.0,2551.0347819000003,2594.0,12500.0,47.0,540,1.2405089694,1235.0,7504.0,465.80280259,35.0,13222.0,(0540) Islas Baleares,52418.0
167263.0,191809.0,(45) Specialist milk,27467.0,100.14,0.0,34313.0,27512.0,3582.04,203592.0,62519.0,16353.0,112.61,146813.0,810.0,316778.0,10724.0,2017,111126.0,269.42425952,7206.0,52157.0,163195.0,540,1.1467481219,201.0,8634.0,1629.6041013000001,13027.0,28764.0,(0540) Islas Baleares,28413.0
22280.0,30401.0,(48) Specialist sheep and goats,15001.0,25.58,368.0,13739.0,14723.0,1954.17,159802.0,15219.0,6226.0,81.07,69979.0,130.0,194987.0,1118.0,2017,10326.0,119.17253984,945.0,22934.0,17480.0,540,1.3645307641,4205.0,2110.0,683.45990166,2566.0,7650.0,(0540) Islas Baleares,8716.0
37637.0,38231.0,(80) Mixed crops and livestock,17452.0,19.89,1410.0,14086.0,17700.0,2691.1,277308.0,10942.0,36377.0,87.82,83029.0,476.0,338713.0,5224.0,2017,12294.0,239.11679339,2401.0,17732.0,11658.0,540,1.0157865775,9342.0,8001.0,586.13330046,3439.0,9241.0,(0540) Islas Baleares,17231.0
41666.0,39265.0,(15) Specialist COP,13792.0,0.03,2399.0,16201.0,13376.0,2126.1,109532.0,0.0,15220.0,78.3,73968.0,199.0,140953.0,1101.0,2017,15666.0,447.1012267,6035.0,10912.0,32.0,545,0.9423746733,5790.0,3672.0,1041.4051752,41.0,14994.0,(0545) Castilla y León,33443.0
55802.0,63693.0,(16) Specialist other fieldcrops,12811.0,0.17,4014.0,13950.0,12611.0,2575.64,129170.0,57.0,16419.0,59.14,84789.0,291.0,159596.0,2247.0,2017,23806.0,1120.4221922,4442.0,20392.0,183.0,545,1.1414098574,1983.0,4046.0,1061.6736635,134.0,20970.0,(0545) Castilla y León,61527.0
245914.0,280489.0,(45) Specialist milk,31899.0,124.48,2345.0,62536.0,30815.0,6660.85,83352.0,124842.0,24930.0,61.15,238981.0,757.0,295660.0,16964.0,2017,169561.0,393.89840967,4921.0,65358.0,253326.0,545,1.1405997875,5582.0,10224.0,2035.1045642000001,14303.0,43486.0,(0545) Castilla y León,21581.0
87548.0,102733.0,(48) Specialist sheep and goats,15292.0,56.55,2054.0,33655.0,15226.0,3233.68,71397.0,42707.0,16043.0,55.94,186522.0,417.0,163803.0,8295.0,2017,56431.0,241.23218798,4471.0,30380.0,87080.0,545,1.1734489579,2366.0,4722.0,1539.756193,8217.0,13210.0,(0545) Castilla y León,13286.0
39582.0,45125.0,(49) Specialist cattle,11746.0,48.31,988.0,14767.0,11655.0,2249.53,40129.0,45267.0,5216.0,69.55,128332.0,117.0,105380.0,1481.0,2017,25998.0,88.47809461799999,5268.0,17198.0,37486.0,545,1.1400533042,1623.0,1606.0,775.95227903,13496.0,5111.0,(0545) Castilla y León,6017.0
484830.0,711591.0,(50) Specialist granivores,5671.0,616.2,474.0,112763.0,5712.0,6011.02,53551.0,64006.0,19106.0,36.83,578569.0,1087.0,249425.0,47788.0,2017,378636.0,617.93163368,5442.0,232086.0,685695.0,545,1.4677102787,3137.0,10268.0,1112.779458,163178.0,41610.0,(0545) Castilla y León,22758.0
111060.0,123600.0,(80) Mixed crops and livestock,21851.0,50.66,7925.0,31718.0,21456.0,3538.12,177768.0,28429.0,19340.0,128.06,175180.0,877.0,257254.0,7321.0,2017,61073.0,381.64292941,11670.0,33997.0,67297.0,545,1.1129140912,9510.0,6077.0,1328.3425319,15756.0,24041.0,(0545) Castilla y León,46793.0
30099.0,36865.0,(15) Specialist COP,7761.0,1.14,0.0,6748.0,7281.0,3591.02,124799.0,515.0,6731.0,80.33,33150.0,0.0,138793.0,4388.0,2017,9747.0,604.87766433,1001.0,13793.0,1507.0,550,1.2248003317,0.0,1697.0,1317.2777055,61.0,13265.0,(0550) Madrid,35359.0
61576.0,92298.0,(48) Specialist sheep and goats,3659.0,59.14,0.0,9044.0,3456.0,6157.58,54534.0,35668.0,1539.0,69.02,88189.0,0.0,100785.0,12545.0,2017,33844.0,81.213431613,403.0,34177.0,86834.0,550,1.4989289159,0.0,726.0,1468.4042531999999,3339.0,14057.0,(0550) Madrid,5463.0
40122.0,52340.0,(49) Specialist cattle,7333.0,61.42,0.0,26039.0,7250.0,4390.66,46741.0,81518.0,7270.0,72.4,49269.0,0.0,161568.0,2000.0,2017,29553.0,4.81266136,2373.0,19468.0,51995.0,550,1.3045278973,0.0,1875.0,846.50436169,12622.0,4321.0,(0550) Madrid,345.0
34267.0,37489.0,(15) Specialist COP,13979.0,0.3,259.0,13822.0,13106.0,2411.58,200339.0,214.0,14027.0,101.42,117580.0,9.0,228402.0,3966.0,2017,11868.0,438.15649736,2171.0,15767.0,563.0,555,1.0940055203,403.0,4545.0,1878.1164741999999,15.0,11709.0,(0555) Castilla-La Mancha,36522.0
62785.0,72764.0,(16) Specialist other fieldcrops,12702.0,0.21,155.0,5470.0,11416.0,6678.43,117396.0,232.0,10791.0,48.03,46809.0,0.0,133889.0,23282.0,2017,19671.0,1914.02277,802.0,20961.0,370.0,555,1.1589318495,125.0,1849.0,1758.9702968,57.0,17181.0,(0555) Castilla-La Mancha,72269.0
78625.0,124128.0,(48) Specialist sheep and goats,18432.0,82.24,385.0,30788.0,17840.0,5406.02,81731.0,65830.0,9547.0,81.12,197233.0,0.0,187896.0,15133.0,2017,45132.0,147.76035021,698.0,63149.0,113753.0,555,1.5787249641999999,6.0,3689.0,1383.2163801,3950.0,13972.0,(0555) Castilla-La Mancha,10369.0
192352.0,265065.0,(49) Specialist cattle,27036.0,130.9,0.0,49098.0,34606.0,5209.71,104647.0,90501.0,14556.0,80.35,143372.0,0.0,258801.0,20499.0,2017,150941.0,66.708799605,770.0,107058.0,260924.0,555,1.3780210628999998,0.0,5602.0,1993.3374468,85045.0,14540.0,(0555) Castilla-La Mancha,4141.0
185214.0,229284.0,(50) Specialist granivores,1152.0,319.6,0.0,103568.0,3945.0,5077.66,79398.0,18979.0,10964.0,6.35,178036.0,0.0,212908.0,16442.0,2017,133190.0,1292.3347460999998,61.0,47047.0,221962.0,555,1.2379436343999999,212.0,6884.0,694.49128039,38056.0,28637.0,(0555) Castilla-La Mancha,7110.0
42925.0,60394.0,(60) Mixed crops,8442.0,0.72,434.0,14821.0,7764.0,3712.09,168817.0,537.0,14299.0,67.08,171008.0,0.0,198473.0,10021.0,2017,14155.0,1042.7795017,1490.0,24979.0,1172.0,555,1.4069695479,62.0,4839.0,1630.056289,2.0,12420.0,(0555) Castilla-La Mancha,59160.0
95508.0,134788.0,(80) Mixed crops and livestock,29881.0,55.5,279.0,44347.0,29160.0,5586.73,246345.0,34522.0,18311.0,155.7,215645.0,0.0,343524.0,15143.0,2017,45258.0,480.01746227,2901.0,68440.0,70093.0,555,1.4112847130000001,1775.0,6565.0,990.64829267,17808.0,25641.0,(0555) Castilla-La Mancha,62920.0
218296.0,309022.0,(50) Specialist granivores,800.0,474.78,0.0,96171.0,-7.0,4520.21,113757.0,7384.0,10485.0,7.39,88452.0,1.0,227796.0,15613.0,2017,149729.0,2040.3448561,7027.0,90367.0,294425.0,560,1.4156071831,0.0,13275.0,620.13304322,43521.0,32651.0,(0560) Comunidad Valenciana,14597.0
211508.0,301926.0,(20) Specialist horticulture,3397.0,0.26,0.0,38944.0,7314.0,11288.59,262500.0,162.0,16709.0,21.44,236473.0,1192.0,318315.0,86224.0,2017,46547.0,15191.503732,7619.0,99042.0,131.0,565,1.4274891315,181.0,6299.0,499.54810522,19.0,63628.0,(0565) Murcia,301614.0
55715.0,84222.0,(36) Specialist orchards - fruits,5259.0,0.49,0.0,8783.0,6026.0,4231.91,201836.0,435.0,9801.0,26.93,98808.0,523.0,220855.0,19280.0,2017,9903.0,3305.2321233000002,972.0,34485.0,855.0,565,1.5116490593,400.0,3939.0,1755.4098456,22.0,21099.0,(0565) Murcia,82968.0
50669.0,70537.0,(48) Specialist sheep and goats,23468.0,92.77,0.0,14887.0,23300.0,3989.79,91135.0,60414.0,6330.0,35.16,75388.0,183.0,172766.0,8351.0,2017,26988.0,183.50423194,874.0,43124.0,64179.0,565,1.3920986493,0.0,2094.0,691.84339675,8674.0,12180.0,(0565) Murcia,6358.0
170266.0,250526.0,(50) Specialist granivores,74.0,611.71,0.0,67014.0,6142.0,4821.68,30933.0,20097.0,8252.0,4.49,189540.0,1027.0,126297.0,12989.0,2017,128874.0,2752.5732267,923.0,86316.0,240756.0,565,1.471381326,0.0,5063.0,393.57949645,16208.0,21391.0,(0565) Murcia,9770.0
30843.0,36254.0,(15) Specialist COP,12140.0,0.44,1035.0,7325.0,11717.0,3003.17,166384.0,336.0,10673.0,58.48,37871.0,58.0,184718.0,1967.0,2017,12111.0,785.97600158,2299.0,17128.0,249.0,570,1.1754359522,0.0,2258.0,561.87636419,94.0,12151.0,(0570) Extremadura,36005.0
88136.0,96128.0,(16) Specialist other fieldcrops,15887.0,0.34,1956.0,15116.0,15419.0,3505.49,220430.0,267.0,32424.0,28.29,101856.0,254.0,268237.0,12485.0,2017,31907.0,3599.6591688000003,9519.0,23415.0,183.0,570,1.0906792399,157.0,7067.0,533.36539509,20.0,26905.0,(0570) Extremadura,95789.0
51453.0,74172.0,(48) Specialist sheep and goats,18574.0,74.3,725.0,14301.0,19140.0,4118.87,89689.0,55235.0,6189.0,122.89,85478.0,39.0,165414.0,7201.0,2017,31674.0,75.983641185,2423.0,41820.0,64954.0,570,1.4415642729,88.0,1966.0,874.22189017,13411.0,8149.0,(0570) Extremadura,9130.0
50985.0,67446.0,(49) Specialist cattle,13897.0,90.54,702.0,12729.0,13971.0,4537.58,91083.0,105796.0,4243.0,117.77,86409.0,133.0,213850.0,6313.0,2017,35005.0,47.808025581,1828.0,30442.0,61914.0,570,1.3228595029999999,54.0,1521.0,683.85311337,22818.0,6185.0,(0570) Extremadura,5478.0
179683.0,315743.0,(50) Specialist granivores,6513.0,306.65,213.0,137009.0,6276.0,4252.49,44099.0,97073.0,4554.0,29.73,250612.0,890.0,282735.0,5598.0,2017,139046.0,131.89409634,734.0,142335.0,312265.0,570,1.7572172002000002,0.0,5373.0,1018.3067062999999,16872.0,28042.0,(0570) Extremadura,3478.0
58321.0,58387.0,(60) Mixed crops,18596.0,1.56,467.0,6631.0,18843.0,5485.78,159606.0,640.0,13591.0,57.92,43100.0,28.0,180467.0,19177.0,2017,14951.0,1124.1233068,2007.0,18613.0,947.0,570,1.0011369996,547.0,3914.0,607.0994336,102.0,18244.0,(0570) Extremadura,56894.0
89759.0,103096.0,(70) Mixed livestock,19795.0,110.54,2472.0,34338.0,19289.0,5880.1,151082.0,92362.0,15665.0,185.14,81664.0,34.0,293447.0,16495.0,2017,47505.0,99.20755635,4308.0,32627.0,85565.0,570,1.1485908034,0.0,4485.0,774.0454051,18617.0,16932.0,(0570) Extremadura,17532.0
37417.0,47764.0,(80) Mixed crops and livestock,13838.0,28.78,864.0,11264.0,13506.0,3931.87,123777.0,25301.0,6744.0,86.57,68948.0,3.0,167087.0,4292.0,2017,19948.0,346.49503339999995,1733.0,23853.0,22393.0,570,1.2765391346,523.0,1750.0,778.14834841,5076.0,9691.0,(0570) Extremadura,24847.0
46771.0,63864.0,(15) Specialist COP,26878.0,0.03,25.0,9128.0,26228.0,1816.2,480158.0,34.0,11564.0,73.87,197613.0,39.0,500885.0,3638.0,2017,16655.0,972.56697105,5069.0,43287.0,24.0,575,1.365443991,109.0,2758.0,749.73989737,2.0,18613.0,(0575) Andalucía,63730.0
81937.0,150742.0,(20) Specialist horticulture,659.0,0.01,0.0,75908.0,3055.0,4820.54,204011.0,1.0,13503.0,4.17,233411.0,361.0,293424.0,20195.0,2017,29663.0,36861.811967,2054.0,71860.0,3.0,575,1.8397399484999999,0.0,8817.0,546.58047896,0.0,20847.0,(0575) Andalucía,150739.0
